split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_lr_all,param_reg_all,param_n_epochs
3.0815501259557383,3.0871207956359252,3.0886165414571978,3.085762487682954,0.0030405380424244925,31,25.552801450093586,1.439552970900681,3.179323196411133,0.12479063442009025,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 30}",200,0.002,0.05,30
3.0892799449503467,3.091992728466076,3.0930252686617625,3.091432647359395,0.001579478935254518,46,32.56703933080038,2.0562621297938155,2.727128823598226,0.18272802100585867,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 40}",200,0.002,0.05,40
3.091961016709859,3.096329893854976,3.0958539840736528,3.0947149648794956,0.001957003733734387,58,38.274074951807656,0.8661523667788215,2.4421164194742837,0.09617349998177312,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 50}",200,0.002,0.05,50
3.052457238750775,3.061669627533766,3.0619386041690535,3.0586884901511984,0.004407528227857328,5,16.384333451588947,0.3170814172753002,2.6040477752685547,0.03672524194924557,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 20}",200,0.002,0.1,20
3.0678533803760972,3.0748612819151977,3.073921427508225,3.072212029933173,0.0031058226014618008,13,22.880598147710163,0.6591078832582383,2.6159374713897705,0.10159307355109055,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 30}",200,0.002,0.1,30
3.079993623505173,3.0839210307030527,3.083998361852293,3.082637672020173,0.0018698911624148644,26,29.35890515645345,0.1109358153446551,2.652423858642578,0.07343745048065174,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 40}",200,0.002,0.1,40
3.0822128343782813,3.087351392379943,3.0898442932246297,3.086469506660951,0.0031773241201676385,33,36.49747482935587,0.7157620845568017,2.437626043955485,0.05003592926260564,"{'n_factors': 200, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 50}",200,0.002,0.1,50
3.1025121499969326,3.107441895770106,3.10839656001499,3.1061168685940097,0.002578545207179071,121,15.621900876363119,0.43252307281934105,2.6145826975504556,0.12682270848743998,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 20}",200,0.005,0.02,20
3.0993025086342447,3.1056036778367297,3.101730093597662,3.1022120933562127,0.002594921470233512,99,22.307727575302124,0.3583253345713538,2.4860448837280273,0.14761889616917184,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 30}",200,0.005,0.02,30
3.096999510821432,3.102277500441429,3.1021614915025535,3.100479500921805,0.0024611803188029292,87,28.470994869867962,0.33446667784618656,2.4664835135142007,0.08616194641510555,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 40}",200,0.005,0.02,40
3.0965961230436183,3.1018245379295317,3.104026210162558,3.100815623711903,0.0031160851050273035,89,35.297912995020546,0.35163743545017,2.31733504931132,0.1636418173700259,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 50}",200,0.005,0.02,50
3.0861954692887155,3.094203892291625,3.0932142154121456,3.091204525664162,0.0035649076108406957,45,15.453569014867147,0.31214464500693806,2.407354752222697,0.0991093808808576,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 20}",200,0.005,0.05,20
3.088060825957942,3.0940142567751887,3.094184789020942,3.0920866239180245,0.0028475202338481866,51,21.941309769948322,0.2973218913280227,2.552330811818441,0.05425355399811634,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 30}",200,0.005,0.05,30
3.0878334780497503,3.0992682819293598,3.0951295559983003,3.0940771053258036,0.004727185509004442,55,29.11419153213501,0.09687940845358577,2.446004947026571,0.026891236279118887,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 40}",200,0.005,0.05,40
3.0951621999848427,3.0984690166728495,3.098902397405762,3.097511204687818,0.0016703935735558786,70,34.65377608935038,0.5024017340046707,2.476239045461019,0.1484186483321313,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 50}",200,0.005,0.05,50
3.083498422921767,3.087147605918442,3.0881032258655323,3.0862497515685803,0.0019842142631112786,32,14.895878553390503,0.30519930989124683,2.575132131576538,0.19920666968259074,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 20}",200,0.005,0.1,20
3.087418684682402,3.092817235055978,3.0955532433621453,3.0919297210335084,0.0033796964443183765,49,22.245002428690594,0.3527597916051991,2.5001853307088218,0.16963430824137354,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 30}",200,0.005,0.1,30
3.095020175236988,3.0999579090744693,3.10018227044754,3.0983867849196662,0.0023823140113563104,77,28.84490966796875,0.6451987487046424,2.3735698064168296,0.12717632504409832,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 40}",200,0.005,0.1,40
3.101194024637071,3.104448394669674,3.1070559742008035,3.10423279783585,0.002397981744162097,108,35.821966886520386,0.7727872300275673,2.549039602279663,0.027007598510921643,"{'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 50}",200,0.005,0.1,50
3.102076896391794,3.102288743838432,3.102233952273315,3.1021998641678468,8.978245694473607e-05,98,15.411508242289225,0.2069822525506049,2.4847543239593506,0.0840905123797379,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 20}",200,0.01,0.02,20
3.098026726190257,3.1019424352615834,3.10242550389033,3.1007982217807233,0.0019696411993052132,88,22.327913602193195,0.23634363715807882,2.4437894026438394,0.11115579977087016,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 30}",200,0.01,0.02,30
3.0945033477294133,3.099853156338289,3.0999710165279635,3.0981091735318884,0.002550157844059199,75,29.66097601254781,0.4438013097275381,2.504948139190674,0.09515788060396303,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 40}",200,0.01,0.02,40
3.094510396207413,3.1004498986757913,3.098748499480975,3.097902931454726,0.0024974201833395664,73,36.35311929384867,0.1747867995572464,2.4076810677846274,0.015260945051502434,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 50}",200,0.01,0.02,50
3.0915908066041866,3.0978467719688396,3.0977546941166674,3.0957307575632314,0.002927628737867994,64,15.487272342046102,0.18358954399776178,2.3871266841888428,0.06384211073127119,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 20}",200,0.01,0.05,20
3.0956529322238135,3.0989213242354134,3.0983725985216917,3.097648951660306,0.0014290661683694617,71,22.257182280222576,0.3527791497998917,2.5801475842793784,0.0669881645819472,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 30}",200,0.01,0.05,30
3.1032110805431894,3.105214373150959,3.107265983310735,3.105230479001628,0.001655446296799664,118,29.34358278910319,0.0446697718453095,2.3417812983194985,0.08808770765513071,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 40}",200,0.01,0.05,40
3.107737443125663,3.106196168906738,3.112441881772156,3.1087918312681855,0.0026565683460223243,132,35.92022132873535,0.314675927940952,2.4651236534118652,0.06425277049278907,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 50}",200,0.01,0.05,50
3.095608145831491,3.09515795639517,3.1002298975892275,3.096998666605296,0.0022922053261407844,67,15.590913772583008,0.2801756775931642,2.4234253565470376,0.10293473508006701,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 20}",200,0.01,0.1,20
3.1056252810814238,3.107952994616865,3.111031133521357,3.108203136406549,0.0022140066752072106,129,22.10098679860433,0.574055272469509,2.4847730795542398,0.11282107336927646,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 30}",200,0.01,0.1,30
3.1157088633593766,3.12233041709013,3.123718605485173,3.1205859619782266,0.0034948853065132554,159,28.727101802825928,0.4314524378503416,2.288593053817749,0.10569504057517012,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 40}",200,0.01,0.1,40
3.127546015459268,3.130767766439092,3.134212802185793,3.130842194694717,0.002722213068830845,175,35.270614306131996,0.289018043831713,2.4735470612843833,0.17926530991199083,"{'n_factors': 200, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 50}",200,0.01,0.1,50
8.766815778853381,8.771070953685726,8.762301968554675,8.76672956703126,0.003580442190181796,279,15.34202210108439,0.10912002102146595,2.4863592783610025,0.22518540608568827,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 20}",200,0.05,0.02,20
8.766815778853381,8.771070817642011,8.762301968554675,8.766729521683354,0.0035803872047262776,267,21.809850295384724,0.1966637416106667,2.354313055674235,0.13091245984958177,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 30}",200,0.05,0.02,30
8.766815778853381,8.771070819456359,8.762301968554675,8.766729522288138,0.003580387938038118,268,28.287412881851196,0.307085922883852,2.3455002307891846,0.0396915280200458,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 40}",200,0.05,0.02,40
8.766815778853381,8.771070821339878,8.762301968554675,8.766729522915979,0.003580388699307257,269,35.39573152860006,0.35165950720645367,2.418576637903849,0.1429442065257998,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 50}",200,0.05,0.02,50
3.1424979568473375,3.146417744137865,3.148726745830322,3.1458808156051745,0.002571079181400901,192,14.988919258117676,0.0567824548440783,2.5494794050852456,0.19819580686119467,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 20}",200,0.05,0.05,20
3.1736805350497828,3.173580218435564,3.1815853751620984,3.176282042882482,0.0037502458414340237,209,22.100701411565144,0.1956567622527066,2.369978745778402,0.09644133659538956,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 30}",200,0.05,0.05,30
3.198863729710842,8.77107079428075,3.2046003307120348,5.058178284901209,2.625412515752244,262,29.04406984647115,0.4703516335045631,2.3150339126586914,0.06820540877887435,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 40}",200,0.05,0.05,40
3.217348665306121,3.2146835168782726,3.2217472147137447,3.2179264656327127,0.002912541466459653,234,35.877643744150795,0.23526568400425227,2.3569186528523765,0.0671541954876738,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 50}",200,0.05,0.05,50
3.1924752219169363,3.196278451067568,3.203672516905584,3.1974753966300296,0.004648968543330993,221,15.63786005973816,0.10951983201988486,2.3777476946512857,0.03836682846657511,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 20}",200,0.05,0.1,20
3.2265997617025293,3.2267202463783207,3.233691652351836,3.229003886810895,0.0033151157309510067,238,22.287519693374634,0.3057298085032085,2.3591628074645996,0.04050014833624164,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 30}",200,0.05,0.1,30
3.2438521690858133,3.241200182896163,3.2522148616493176,3.2457557378770985,0.004693858939519649,243,29.139057715733845,0.09360812349651357,2.381462653477987,0.00964138726481515,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 40}",200,0.05,0.1,40
3.251520934304242,3.251073289423336,3.2613578370139296,3.254650686913836,0.004746190987429862,249,36.05689469973246,0.7009578610596932,2.5669334729512534,0.15607545579981585,"{'n_factors': 200, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 50}",200,0.05,0.1,50
3.0771487813731238,3.084807058128137,3.084187935340774,3.0820479249473447,0.0034734261737831653,25,16.731204350789387,0.26236765408399293,2.551347017288208,0.14397868097483615,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 20}",225,0.002,0.02,20
3.0948903263716128,3.1026874812901593,3.09895049931489,3.0988427689922204,0.0031840865328243697,79,24.550378719965618,0.3208306964025801,2.4101288318634033,0.045846170975224525,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 30}",225,0.002,0.02,30
3.10206904428211,3.1064709364214824,3.1063083570257475,3.10494944590978,0.0020378326996250617,115,32.503515323003136,0.3993886778601939,2.4162701765696206,0.22514712036612577,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 40}",225,0.002,0.02,40
3.0987033034971927,3.1021051614769113,3.1085299007252143,3.1031127885664396,0.004074472361267867,101,39.43695863087972,0.24034639877411815,2.432932694753011,0.032042607446444424,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.02, 'n_epochs': 50}",225,0.002,0.02,50
3.068568325911857,3.0701724278406806,3.0685075699350803,3.0690827745625398,0.0007709003489866082,12,16.796691417694092,0.26858493480551826,2.421725352605184,0.09813518418173105,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 20}",225,0.002,0.05,20
3.07822724085225,3.087934804591768,3.0872513748116215,3.0844711400852134,0.0044239105845127,29,24.61245314280192,0.268893688138482,2.4617300828297934,0.0779101630399819,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 30}",225,0.002,0.05,30
3.0876637325606806,3.0915336079824294,3.0897098201502207,3.08963572023111,0.001580738655075096,39,32.052720149358116,0.23752413724755528,2.397944927215576,0.042965183146225855,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 40}",225,0.002,0.05,40
3.0919335850652496,3.093789415827311,3.088920729612504,3.0915479101683547,0.0020062544220734056,48,39.30881508191427,0.5084122027390114,2.4720512231191,0.03250943991002225,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.05, 'n_epochs': 50}",225,0.002,0.05,50
3.057986400137456,3.0607972188268007,3.0609456875366052,3.0599097688336205,0.0013613770223532247,7,17.056050539016724,0.146368262719621,2.5627214113871255,0.08207960582605107,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 20}",225,0.002,0.1,20
3.071486546411392,3.073378072003494,3.075796362174119,3.073553660196335,0.0017638502179912997,15,25.529075860977173,0.41833546312393183,2.4735925992329917,0.165422182208011,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 30}",225,0.002,0.1,30
3.0749546961533816,3.08150739512817,3.0853488797607325,3.0806036570140947,0.004291256237976224,22,32.938432931900024,0.3774067400300534,2.473721742630005,0.09142626387835162,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 40}",225,0.002,0.1,40
3.0799898737237754,3.087371801463655,3.087796795372613,3.0850528235200145,0.0035842479857557392,30,40.46892658869425,0.26363175393846316,2.476676066716512,0.16207435546869764,"{'n_factors': 225, 'lr_all': 0.002, 'reg_all': 0.1, 'n_epochs': 50}",225,0.002,0.1,50
3.0991936993832128,3.107591196691769,3.1048934802722554,3.103892792115746,0.0035005259463625257,105,17.13322393099467,0.25019701127290955,2.5439069271087646,0.21639861874221156,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 20}",225,0.005,0.02,20
3.097062670652116,3.0995082424145317,3.1036033359783906,3.100058083015013,0.0026983722552724387,84,24.5925616423289,0.09377260926566064,2.464432160059611,0.09034558952447486,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 30}",225,0.005,0.02,30
3.0938442259756225,3.101304904368895,3.1015885912501164,3.098912573864878,0.0035857339840480035,80,32.42202504475912,0.11501165680634903,2.5323166847229004,0.15596274821696998,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 40}",225,0.005,0.02,40
3.0927601061204775,3.099681313335829,3.0992565807221935,3.0972326667261663,0.0031673278145195626,68,39.81370743115743,0.44342183148427405,2.4571757316589355,0.043694655584592776,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.02, 'n_epochs': 50}",225,0.005,0.02,50
3.08527358088328,3.0922531220633616,3.0924792301041673,3.090001977683603,0.0033447554407367397,41,17.265720049540203,0.17093191867110713,2.526705265045166,0.02100547591993986,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 20}",225,0.005,0.05,20
3.0905975401001706,3.093071897887716,3.092331485011584,3.09200030766649,0.0010369411557152029,50,24.80734880765279,0.3586735159288807,2.670494874318441,0.1045916941634133,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 30}",225,0.005,0.05,30
3.090248989262046,3.089887707694734,3.0943929954016007,3.0915098974527933,0.002043986534452055,47,32.21048402786255,0.09641955791526957,2.495307127634684,0.1581385915924022,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 40}",225,0.005,0.05,40
3.0912500845216955,3.094095986239054,3.09892912023664,3.0947583969991297,0.003169751661055471,59,40.17606123288473,0.3330789917314662,2.40096116065979,0.06111737693252773,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.05, 'n_epochs': 50}",225,0.005,0.05,50
3.0796563320258374,3.085346238332792,3.0846152310701256,3.083205933809585,0.0025276270191500294,28,17.290342966715496,0.22302700898506733,2.71205464998881,0.27879900204783475,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 20}",225,0.005,0.1,20
3.0852589676492466,3.0905402647280154,3.0932860776252813,3.089695103334181,0.0033311006167191445,40,24.862526893615723,0.2601335257974476,2.5332709153493247,0.058539157393762184,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 30}",225,0.005,0.1,30
3.09376082432125,3.096165030503057,3.0964626065645997,3.0954628204629686,0.0012096090354381374,63,32.79815642038981,0.8852699693189721,2.6013786792755127,0.13826571152168263,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 40}",225,0.005,0.1,40
3.0969491249762187,3.1020702686781867,3.105840062924749,3.1016198188597177,0.003643658708896277,96,46.872286796569824,1.5288917865421012,3.712449232737223,0.500283586489699,"{'n_factors': 225, 'lr_all': 0.005, 'reg_all': 0.1, 'n_epochs': 50}",225,0.005,0.1,50
3.096143455181315,3.0992794987178116,3.0996175528650554,3.0983468355880603,0.0015641257545863057,76,19.735136032104492,1.2490670126387868,2.986487547556559,0.5768363907576296,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 20}",225,0.01,0.02,20
3.0889867970625975,3.09707639103,3.0983055504815074,3.094789579524702,0.004133757085766296,60,33.560142834981285,0.36559246715845245,4.003932078679402,1.045372419691163,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 30}",225,0.01,0.02,30
3.0901554519030094,3.0929674694086593,3.0941697237923163,3.0924308817013286,0.0016821691306294067,53,42.36556315422058,1.900511804193014,5.040745814641316,0.43961014511214536,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 40}",225,0.01,0.02,40
3.0915809202357165,3.0966696042342337,3.0964497907297854,3.0949001050665785,0.002348733055678154,61,58.051066080729164,1.3006073125349848,5.899541934331258,0.8714207060778564,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.02, 'n_epochs': 50}",225,0.01,0.02,50
3.088884072172027,3.0940501094963895,3.093570227354532,3.0921681363409825,0.0023304334098878275,52,26.56980363527934,1.0289102914228725,5.561396837234497,0.4030753400504005,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 20}",225,0.01,0.05,20
3.090237664633266,3.0962378791311296,3.097369886928614,3.0946151435643365,0.003129654055149129,57,35.84480277697245,1.016310178439694,5.271085182825725,0.4160916371040498,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 30}",225,0.01,0.05,30
3.097607560637106,3.1012062767475546,3.103765205126102,3.100859680836921,0.0025257662807111883,90,45.49636483192444,1.1599979697208966,4.410579760869344,0.8547110568462989,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 40}",225,0.01,0.05,40
3.1012770774176484,3.106070360876432,3.1089136516608074,3.1054203633182964,0.0031513160385260365,120,50.7633482615153,2.728977404483463,4.339909553527832,0.37464610662346665,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.05, 'n_epochs': 50}",225,0.01,0.05,50
3.091393876238473,3.095244629528325,3.097109444781,3.0945826501825997,0.002379859019873124,56,20.740772406260174,0.9374122582992311,3.3473540941874185,0.7489004766444417,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 20}",225,0.01,0.1,20
3.1058402843623134,3.107625711418725,3.1100305653092435,3.1078321870300942,0.0017168940439291286,126,29.522162914276123,1.075384961546051,3.0513366063435874,0.12388136824717433,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 30}",225,0.01,0.1,30
3.1163914612342523,3.1186335822036555,3.121334290664776,3.118786444700895,0.002020794547054727,156,36.363504807154335,0.31800361126859167,2.7531582514444985,0.10688424736488518,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 40}",225,0.01,0.1,40
3.1261432864764016,3.1276841086646305,3.1328654541149152,3.1288976164186493,0.002875335950443289,171,44.42390259106954,0.5863133196996451,2.8394358158111572,0.2842261580335648,"{'n_factors': 225, 'lr_all': 0.01, 'reg_all': 0.1, 'n_epochs': 50}",225,0.01,0.1,50
8.766815778853381,8.771070839930147,8.762301968554675,8.766729529112736,0.003580396213010589,270,19.266980806986492,0.034240644330068876,2.6647895177205405,0.0763944830601079,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 20}",225,0.05,0.02,20
8.766815778853381,8.7710708530345,8.762301968554675,8.76672953348085,0.003580401509452836,274,26.43453590075175,0.8624142668184068,2.63277276357015,0.16806818629516163,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 30}",225,0.05,0.02,30
8.766815778853381,8.771070811360914,8.762301968554675,8.766729519589658,0.003580384666072035,266,34.605711698532104,0.38140364392527093,2.492678085962931,0.22929548871841984,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 40}",225,0.05,0.02,40
8.766815778853381,8.771070781850502,8.762301968554675,8.766729509752851,0.0035803727387473325,265,41.56353251139323,0.7855865739044983,2.968465248743693,0.25917369343725893,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.02, 'n_epochs': 50}",225,0.05,0.02,50
3.140706275327038,3.142578426544353,3.1477907653319197,3.1436918224011037,0.0029974697560542227,190,18.352997144063313,0.6391392702928195,2.653686205546061,0.15806702976286427,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 20}",225,0.05,0.05,20
3.1721124532477534,3.172800235107521,3.1782654846493656,3.1743927243348797,0.0027528125389314623,205,26.870529254277546,0.25882432967830615,2.6071626345316568,0.16018017220826913,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 30}",225,0.05,0.05,30
8.766815778853381,3.1950119148719143,3.2049295639052153,5.055585752543504,2.62423904158629,261,33.9711221853892,0.4420347802874548,2.651672919591268,0.15403657205632762,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 40}",225,0.05,0.05,40
8.766815778853381,3.2123738038783354,3.2198764576322243,5.06635534678798,2.6166224577260633,263,42.031413316726685,1.0175982512097508,3.2848426500956216,0.3999060303881223,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.05, 'n_epochs': 50}",225,0.05,0.05,50
3.1948942868349377,3.1939241611887335,3.2007764816774853,3.196531643233719,0.0030275706435594157,220,17.850642760594685,0.3584221841791251,2.6161280473073325,0.04848588454772705,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 20}",225,0.05,0.1,20
3.224060530531663,3.224254867280202,3.2307391562780046,3.2263515180299565,0.0031035430011261,237,32.900254567464195,2.4013936813833667,3.5087053775787354,0.6147704171987063,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 30}",225,0.05,0.1,30
3.2420971883450056,3.2405231276531152,3.248730794996063,3.2437837036647275,0.0035566558493305505,242,40.77950628598531,2.189521931279739,2.5567826430002847,0.5380060071465814,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 40}",225,0.05,0.1,40
3.2512315306886856,3.247665255648905,3.258895636346492,3.2525974742280277,0.004685418086480939,248,38.27191893259684,5.224315675296607,1.1651608149210613,0.23777308874958172,"{'n_factors': 225, 'lr_all': 0.05, 'reg_all': 0.1, 'n_epochs': 50}",225,0.05,0.1,50
